wfo,utc_issue,utc_expire,utc_prodissue,utc_init_expire,phenomena,gtype,significance,eventid,status,ugc,area2d,utc_updated,hvtec_nwsli,hvtec_severity,hvtec_cause,hvtec_record,is_emergency,utc_polygon_begin,utc_polygon_end,windtag,hailtag,tornadotag,damagetag,product_id,fcster,vtec_year
TOP,2021-06-25 20:41,2021-06-25 21:15,2021-06-25 20:41,202106252115,SV,C,W,88,NEW,KSC087,1441.0799560546875,2021-06-25 20:41,,,,,False,,,,,,,202106252041-KTOP-WUUS53-SVRTOP,Gargan,2021
TOP,2021-06-25 20:52,2021-06-25 22:01,2021-06-25 20:52,202106252245,FA,C,Y,35,CAN,KSC111,2213.324462890625,2021-06-25 22:01,00000,N,ER,OO,False,,,,,,,202106252052-KTOP-WGUS83-FLSTOP,53,2021
TOP,2021-06-25 20:54,2021-06-25 21:30,2021-06-25 20:54,202106252130,SV,C,W,89,CON,KSC003,1512.2471923828125,2021-06-25 21:20,,,,,False,,,,,,,202106252054-KTOP-WUUS53-SVRTOP,Flanagan/Gargan,2021
TOP,2021-06-25 22:58,2021-06-25 23:30,2021-06-25 22:58,202106252330,SV,C,W,97,EXP,KSC059,1492.547607421875,2021-06-25 23:29,,,,,False,,,,,,,202106252258-KTOP-WUUS53-SVRTOP,Flanagan/Gargan,2021
TOP,2021-06-26 03:39,2021-06-27 01:00,2021-06-26 03:39,202106261230,FA,C,W,13,EXP,KSC139,1861.4251708984375,2021-06-27 00:57,00000,0,ER,OO,False,,,,,,,202106260339-KTOP-WGUS43-FLWTOP,Reese,2021
TOP,2021-07-01 01:24,2021-07-01 04:30,2021-07-01 01:24,202107010430,FA,C,Y,45,EXP,KSC045,1227.89697265625,2021-07-01 04:26,00000,N,ER,OO,False,,,,,,,202107010124-KTOP-WGUS83-FLSTOP,JP,2021
HGX,2021-06-25 21:24,2021-06-25 22:30,2021-06-25 21:24,202106252230,FA,C,Y,99,NEW,TXC407,1627.809326171875,2021-06-25 21:24,00000,N,ER,OO,False,,,,,,,202106252124-KHGX-WGUS84-FLSHGX,,2021
HGX,2021-06-25 21:24,2021-06-25 22:30,2021-06-25 21:24,202106252230,FA,C,Y,99,NEW,TXC373,2877.000244140625,2021-06-25 21:24,00000,N,ER,OO,False,,,,,,,202106252124-KHGX-WGUS84-FLSHGX,,2021
HGX,2021-06-25 21:24,2021-06-25 22:30,2021-06-25 21:24,202106252230,FA,C,Y,99,NEW,TXC339,2792.026611328125,2021-06-25 21:24,00000,N,ER,OO,False,,,,,,,202106252124-KHGX-WGUS84-FLSHGX,,2021
HGX,2021-06-28 16:05,2021-06-28 19:15,2021-06-28 16:05,202106281915,FF,C,W,25,NEW,TXC291,3049.965087890625,2021-06-28 16:05,00000,0,ER,OO,False,,,,,,,202106281605-KHGX-WGUS54-FFWHGX,kp,2021
