wfo,utc_issue,utc_expire,utc_prodissue,utc_init_expire,phenomena,gtype,significance,eventid,status,ugc,area2d,utc_updated,hvtec_nwsli,hvtec_severity,hvtec_cause,hvtec_record,is_emergency,utc_polygon_begin,utc_polygon_end,windtag,hailtag,tornadotag,damagetag,product_id,fcster,vtec_year
MOB,2022-09-29 16:00,2022-09-29 23:00,2022-09-29 08:46,202209292300,FW,C,W,7,CON,MSZ078,1161.4884033203125,2022-09-29 10:30,,,,,False,,,,,,,202209290846-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 16:00,2022-09-29 23:00,2022-09-29 08:46,202209292300,FW,C,W,7,CON,MSZ079,1253.5111083984375,2022-09-29 10:30,,,,,False,,,,,,,202209290846-KMOB-WWUS84-RFWMOB,,2022
VEF,2022-09-28 18:10,2022-09-28 21:15,2022-09-28 18:10,202209282115,FF,C,W,310,EXP,NVC003,20951.15234375,2022-09-28 21:06,00000,0,ER,OO,False,,,,,,,202209281810-KVEF-WGUS55-FFWVEF,JV,2022
VEF,2022-09-28 19:05,2022-09-28 22:15,2022-09-28 19:05,202209282215,FF,C,W,311,EXP,CAC071,52077.98046875,2022-09-28 22:19,00000,0,ER,OO,False,,,,,,,202209281905-KVEF-WGUS55-FFWVEF,JV,2022
VEF,2022-09-29 21:23,2022-09-29 22:18,2022-09-29 21:23,202209300030,FF,C,W,315,CAN,NVC003,20951.15234375,2022-09-29 22:18,00000,0,ER,OO,False,,,,,,,202209292123-KVEF-WGUS55-FFWVEF,BKP,2022
ABQ,2022-09-28 18:39,2022-09-28 22:00,2022-09-28 18:39,202209282200,FA,C,Y,701,NEW,NMC047,12265.0458984375,2022-09-28 18:39,00000,N,ER,OO,False,,,,,,,202209281839-KABQ-WGUS85-FLSABQ,Guyer,2022
ABQ,2022-09-28 18:39,2022-09-28 22:00,2022-09-28 18:39,202209282200,FA,C,Y,701,NEW,NMC055,5708.23583984375,2022-09-28 18:39,00000,N,ER,OO,False,,,,,,,202209281839-KABQ-WGUS85-FLSABQ,Guyer,2022
ABQ,2022-09-28 18:39,2022-09-28 22:00,2022-09-28 18:39,202209282200,FA,C,Y,701,NEW,NMC039,15267.9873046875,2022-09-28 18:39,00000,N,ER,OO,False,,,,,,,202209281839-KABQ-WGUS85-FLSABQ,Guyer,2022
CHS,2022-09-27 15:12,2022-09-28 15:16,2022-09-27 15:12,202210181512,SS,C,A,1009,UPG,GAZ117,115.85345458984375,2022-09-28 15:16,,,,,False,,,,,,,202209271512-KCHS-WTUS82-TCVCHS,,2022
CHS,2022-09-27 15:12,2022-09-28 03:16,2022-09-27 15:12,202210181512,TR,C,A,1009,UPG,GAZ139,147.54722595214844,2022-09-28 03:16,,,,,False,,,,,,,202209271512-KCHS-WTUS82-TCVCHS,,2022
APX,2022-09-29 04:00,2022-09-29 13:00,2022-09-28 06:46,202209291300,FZ,C,W,3,CON,MIZ034,1498.764404296875,2022-09-29 06:51,,,,,False,,,,,,,202209280646-KAPX-WWUS73-NPWAPX,,2022
APX,2022-09-29 04:00,2022-09-29 13:00,2022-09-28 06:46,202209291300,FZ,C,W,3,CON,MIZ025,902.7105712890625,2022-09-29 06:51,,,,,False,,,,,,,202209280646-KAPX-WWUS73-NPWAPX,,2022
APX,2022-09-29 04:00,2022-09-29 13:00,2022-09-28 06:46,202209291300,FZ,C,W,3,CON,MIZ023,1453.437744140625,2022-09-29 06:51,,,,,False,,,,,,,202209280646-KAPX-WWUS73-NPWAPX,,2022
APX,2022-09-29 04:00,2022-09-29 13:00,2022-09-28 06:46,202209291300,FZ,C,W,3,CON,MIZ018,1772.2684326171875,2022-09-29 06:51,,,,,False,,,,,,,202209280646-KAPX-WWUS73-NPWAPX,,2022
APX,2022-09-29 04:00,2022-09-29 13:00,2022-09-28 06:46,202209291300,FZ,C,W,3,CON,MIZ017,2060.214111328125,2022-09-29 06:51,,,,,False,,,,,,,202209280646-KAPX-WWUS73-NPWAPX,,2022
APX,2022-09-29 04:00,2022-09-29 13:00,2022-09-28 06:46,202209291300,FZ,C,W,3,CON,MIZ099,980.291259765625,2022-09-29 06:51,,,,,False,,,,,,,202209280646-KAPX-WWUS73-NPWAPX,,2022
APX,2022-09-29 04:00,2022-09-29 13:00,2022-09-28 06:46,202209291300,FZ,C,W,3,CON,MIZ098,196.9224395751953,2022-09-29 06:51,,,,,False,,,,,,,202209280646-KAPX-WWUS73-NPWAPX,,2022
APX,2022-09-29 04:00,2022-09-29 13:00,2022-09-28 06:46,202209291300,FZ,C,W,3,CON,MIZ020,971.4697875976562,2022-09-29 06:51,,,,,False,,,,,,,202209280646-KAPX-WWUS73-NPWAPX,,2022
APX,2022-09-29 04:00,2022-09-29 13:00,2022-09-28 06:46,202209291300,FZ,C,W,3,CON,MIZ022,1359.1895751953125,2022-09-29 06:51,,,,,False,,,,,,,202209280646-KAPX-WWUS73-NPWAPX,,2022
APX,2022-09-29 04:00,2022-09-29 13:00,2022-09-28 06:46,202209291300,FZ,C,W,3,CON,MIZ021,1344.2083740234375,2022-09-29 06:51,,,,,False,,,,,,,202209280646-KAPX-WWUS73-NPWAPX,,2022
APX,2022-09-29 04:00,2022-09-28 06:46,2022-09-27 19:21,202209291300,FZ,C,A,1,UPG,MIZ025,902.7105712890625,2022-09-28 06:46,,,,,False,,,,,,,202209271921-KAPX-WWUS73-NPWAPX,FEF,2022
APX,2022-09-29 04:00,2022-09-29 13:00,2022-09-28 06:46,202209291300,FZ,C,W,3,CON,MIZ024,1537.2374267578125,2022-09-29 06:51,,,,,False,,,,,,,202209280646-KAPX-WWUS73-NPWAPX,,2022
APX,2022-09-29 04:00,2022-09-28 06:46,2022-09-27 19:21,202209291300,FZ,C,A,1,UPG,MIZ029,1477.1558837890625,2022-09-28 06:46,,,,,False,,,,,,,202209271921-KAPX-WWUS73-NPWAPX,FEF,2022
AFC,2022-09-29 20:00,2022-10-01 00:00,2022-09-28 11:48,202210010000,HW,C,W,3,CON,AKZ191,2097.2236328125,2022-09-30 11:43,,,,,False,,,,,,,202209281148-PAFC-WWAK72-NPWALU,,2022
IWX,2022-09-25 12:00,2022-09-29 03:00,2022-09-24 15:31,202209281500,BH,C,S,16,EXP,INZ103,983.6912231445312,2022-09-29 02:47,,,,,False,,,,,,,202209241531-KIWX-WHUS43-CFWIWX,,2022
IWX,2022-09-26 00:14,2022-09-26 02:15,2022-09-26 00:14,202209260215,MA,C,W,19,CON,LMZ080,793.1163330078125,2022-09-26 01:51,,,,,False,,,,,,,202209260014-KIWX-WHUS53-SMWIWX,CM,2022
IWX,2022-09-25 12:00,2022-09-29 03:00,2022-09-24 15:31,202209281500,BH,C,S,16,EXP,MIZ177,343.75958251953125,2022-09-29 02:47,,,,,False,,,,,,,202209241531-KIWX-WHUS43-CFWIWX,,2022
IWX,2022-09-25 12:00,2022-09-29 03:00,2022-09-24 15:28,202209281500,SC,C,Y,59,EXP,LMZ043,300.67144775390625,2022-09-29 02:48,,,,,False,,,,,,,202209241528-KIWX-WHUS73-MWWIWX,,2022
IWX,2022-09-25 12:00,2022-09-29 03:00,2022-09-24 15:28,202209281500,SC,C,Y,59,EXP,LMZ046,132.6297149658203,2022-09-29 02:48,,,,,False,,,,,,,202209241528-KIWX-WHUS73-MWWIWX,,2022
AKQ,2022-09-29 19:52,2022-10-01 14:00,2022-09-29 08:18,202210011000,SU,C,Y,9,EXP,VAZ100,553.6276245117188,2022-10-01 14:10,,,,,False,,,,,,,202209290818-KAKQ-WHUS41-CFWAKQ,,2022
MLB,2022-09-29 09:30,2022-09-29 18:30,2022-09-29 09:30,202209291430,FA,C,W,18,EXT,FLC069,2999.386474609375,2022-09-29 16:22,00000,0,ER,OO,False,,,,,,,202209290930-KMLB-WGUS42-FLWMLB,JS,2022
MLB,2022-09-29 09:30,2022-09-29 18:30,2022-09-29 09:30,202209291430,FA,C,W,18,EXT,FLC097,3908.311279296875,2022-09-29 16:22,00000,0,ER,OO,False,,,,,,,202209290930-KMLB-WGUS42-FLWMLB,JS,2022
MLB,2022-09-29 09:41,2022-09-30 00:08,2022-09-29 09:41,202210200941,TR,C,W,1009,CAN,FLZ144,1386.970458984375,2022-09-30 00:08,,,,,False,,,,,,,202209290941-KMLB-WTUS82-TCVMLB,,2022
MLB,2022-09-29 09:52,2022-09-29 18:40,2022-09-29 09:52,202210200952,TR,C,W,1009,UPG,AMZ550,2759.165771484375,2022-09-29 18:40,,,,,False,,,,,,,202209290952-KMLB-WHUS72-MWWMLB,,2022
MLB,2022-09-29 09:52,2022-09-29 18:40,2022-09-29 09:52,202210200952,TR,C,W,1009,UPG,AMZ572,7326.3125,2022-09-29 18:40,,,,,False,,,,,,,202209290952-KMLB-WHUS72-MWWMLB,,2022
MLB,2022-09-29 09:52,2022-09-29 18:40,2022-09-29 09:52,202210200952,TR,C,W,1009,UPG,AMZ570,4993.2802734375,2022-09-29 18:40,,,,,False,,,,,,,202209290952-KMLB-WHUS72-MWWMLB,,2022
MLB,2022-09-29 09:52,2022-09-29 18:40,2022-09-29 09:52,202210200952,TR,C,W,1009,UPG,AMZ552,4612.98583984375,2022-09-29 18:40,,,,,False,,,,,,,202209290952-KMLB-WHUS72-MWWMLB,,2022
MLB,2022-09-29 18:40,2022-09-30 03:12,2022-09-29 18:40,202210201840,HU,C,W,1009,CAN,AMZ572,7326.3125,2022-09-30 03:12,,,,,False,,,,,,,202209291840-KMLB-WHUS72-MWWMLB,,2022
TWC,2022-09-27 00:27,2022-09-27 01:00,2022-09-27 00:27,202209270100,SV,C,W,211,EXP,AZC019,23815.521484375,2022-09-27 01:00,,,,,False,,,,,,,202209270027-KTWC-WUUS55-SVRTWC,WJM,2022
ILX,2022-09-28 05:00,2022-09-28 13:00,2022-09-27 19:04,202209281300,FR,C,Y,3,EXP,ILZ040,1142.05029296875,2022-09-28 12:50,,,,,False,,,,,,,202209271904-KILX-WWUS73-NPWILX,,2022
ILX,2022-09-28 05:00,2022-09-28 13:00,2022-09-27 19:04,202209281300,FR,C,Y,3,EXP,ILZ037,1702.0372314453125,2022-09-28 12:50,,,,,False,,,,,,,202209271904-KILX-WWUS73-NPWILX,,2022
ILX,2022-09-28 05:00,2022-09-28 13:00,2022-09-27 19:04,202209281300,FR,C,Y,3,EXP,ILZ048,815.8430786132812,2022-09-28 12:50,,,,,False,,,,,,,202209271904-KILX-WWUS73-NPWILX,,2022
ILX,2022-09-28 05:00,2022-09-28 13:00,2022-09-27 19:04,202209281300,FR,C,Y,3,EXP,ILZ049,654.0864868164062,2022-09-28 12:50,,,,,False,,,,,,,202209271904-KILX-WWUS73-NPWILX,,2022
TWC,2022-09-24 04:47,2022-09-24 06:45,2022-09-24 04:47,202209240645,FA,C,Y,273,EXP,AZC023,3209.29541015625,2022-09-24 06:42,00000,N,ER,OO,False,,,,,,,202209240447-KTWC-WGUS85-FLSTWC,GLZ,2022
TWC,2022-09-27 01:57,2022-09-27 04:00,2022-09-27 01:57,202209270400,FF,C,W,160,EXP,AZC019,23815.521484375,2022-09-27 03:59,00000,0,ER,OO,False,,,,,,,202209270157-KTWC-WGUS55-FFWTWC,GLZ,2022
TWC,2022-09-27 02:04,2022-09-27 05:15,2022-09-27 02:04,202209270515,FA,C,Y,281,EXP,AZC003,16118.8740234375,2022-09-27 05:12,00000,N,ER,OO,False,,,,,,,202209270204-KTWC-WGUS85-FLSTWC,WJM,2022
TWC,2022-09-28 22:18,2022-09-29 00:15,2022-09-28 22:18,202209290015,FF,C,W,161,NEW,AZC019,23815.521484375,2022-09-28 22:18,00000,0,ER,OO,False,,,,,,,202209282218-KTWC-WGUS55-FFWTWC,CWR,2022
JSJ,2022-09-26 22:00,2022-09-28 07:57,2022-09-26 20:45,202209272200,RP,C,S,69,CAN,PRZ012,30.209867477416992,2022-09-28 07:57,,,,,False,,,,,,,202209262045-TJSJ-WHCA42-CFWSJU,,2022
JSJ,2022-09-28 16:51,2022-09-28 20:00,2022-09-28 16:51,202209282000,FA,C,Y,286,EXP,PRC111,115.93009948730469,2022-09-28 19:58,00000,N,ER,OO,False,,,,,,,202209281651-TJSJ-WGCA82-FLSSJU,CRS,2022
JSJ,2022-09-28 17:31,2022-09-28 20:30,2022-09-28 17:31,202209282030,FA,C,Y,287,EXP,PRC127,127.16462707519531,2022-09-28 20:26,00000,N,ER,OO,False,,,,,,,202209281731-TJSJ-WGCA82-FLSSJU,CRS,2022
JSJ,2022-09-29 18:11,2022-09-29 22:15,2022-09-29 18:11,202209292115,FA,C,Y,292,EXP,PRC099,130.62496948242188,2022-09-29 22:14,00000,N,ER,OO,False,,,,,,,202209291811-TJSJ-WGCA82-FLSSJU,CRS,2022
JSJ,2022-09-29 18:55,2022-09-29 22:00,2022-09-29 18:55,202209292200,FA,C,Y,293,EXP,PRC097,195.86607360839844,2022-09-29 22:00,00000,N,ER,OO,False,,,,,,,202209291855-TJSJ-WGCA82-FLSSJU,JA,2022
ALY,2022-09-26 19:02,2022-09-26 19:35,2022-09-26 19:02,202209262000,SV,C,W,116,CAN,NYC001,1378.660400390625,2022-09-26 19:35,,,,,False,,,,,,,202209261902-KALY-WUUS51-SVRALY,TAW,2022
ABR,2022-09-28 07:00,2022-09-28 13:00,2022-09-27 19:47,202209281300,FR,C,Y,4,CON,SDZ020,1853.0130615234375,2022-09-28 06:49,,,,,False,,,,,,,202209271947-KABR-WWUS73-NPWABR,Parkin,2022
ABR,2022-09-28 07:00,2022-09-28 13:00,2022-09-27 19:47,202209281300,FR,C,Y,4,CON,SDZ019,2500.99072265625,2022-09-28 06:49,,,,,False,,,,,,,202209271947-KABR-WWUS73-NPWABR,Parkin,2022
ABR,2022-09-28 07:00,2022-09-28 13:00,2022-09-28 00:26,202209281300,FR,C,Y,4,CON,SDZ006,4472.96435546875,2022-09-28 06:49,,,,,False,,,,,,,202209280026-KABR-WWUS73-NPWABR,TMT,2022
OHX,2022-09-25 20:34,2022-09-25 21:04,2022-09-25 20:34,202209252115,SV,C,W,151,CAN,TNC141,1042.5953369140625,2022-09-25 21:04,,,,,False,,,,,,,202209252034-KOHX-WUUS54-SVROHX,Shamburger,2022
OHX,2022-09-25 20:34,2022-09-25 21:04,2022-09-25 20:34,202209252115,SV,C,W,151,CAN,TNC133,1125.9415283203125,2022-09-25 21:04,,,,,False,,,,,,,202209252034-KOHX-WUUS54-SVROHX,Shamburger,2022
MOB,2022-09-27 16:00,2022-09-28 00:00,2022-09-27 09:50,202209280000,FW,C,W,5,CON,MSZ079,1253.5111083984375,2022-09-27 19:59,,,,,False,,,,,,,202209270950-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-27 16:00,2022-09-28 00:00,2022-09-27 09:50,202209280000,FW,C,W,5,CON,ALZ264,2026.8341064453125,2022-09-27 19:59,,,,,False,,,,,,,202209270950-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-27 16:00,2022-09-28 00:00,2022-09-27 09:50,202209280000,FW,C,W,5,CON,FLZ203,2283.0341796875,2022-09-27 19:59,,,,,False,,,,,,,202209270950-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-27 16:00,2022-09-28 00:00,2022-09-27 09:50,202209280000,FW,C,W,5,CON,MSZ078,1161.4884033203125,2022-09-27 19:59,,,,,False,,,,,,,202209270950-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-27 16:00,2022-09-27 09:50,2022-09-26 22:20,202209280000,FW,C,A,3,UPG,FLZ201,1153.5845947265625,2022-09-27 09:50,,,,,False,,,,,,,202209262220-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-27 16:00,2022-09-27 09:50,2022-09-26 22:20,202209280000,FW,C,A,3,UPG,ALZ265,435.886474609375,2022-09-27 09:50,,,,,False,,,,,,,202209262220-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-28 03:00,2022-09-29 09:00,2022-09-27 20:01,202209290300,WI,C,Y,12,CON,FLZ204,366.255126953125,2022-09-29 01:33,,,,,False,,,,,,,202209272001-KMOB-WWUS74-NPWMOB,,2022
MOB,2022-09-28 03:00,2022-09-30 01:45,2022-09-27 15:26,202209292300,GL,C,W,7,CAN,GMZ670,7065.47412109375,2022-09-30 01:45,,,,,False,,,,,,,202209271526-KMOB-WHUS74-MWWMOB,,2022
MOB,2022-09-28 03:00,2022-09-29 09:18,2022-09-27 15:26,202209292300,GL,C,W,7,CAN,GMZ632,373.7734680175781,2022-09-29 09:18,,,,,False,,,,,,,202209271526-KMOB-WHUS74-MWWMOB,,2022
MOB,2022-09-28 03:00,2022-09-29 09:00,2022-09-27 20:01,202209290300,WI,C,Y,12,CON,ALZ266,479.144287109375,2022-09-29 01:33,,,,,False,,,,,,,202209272001-KMOB-WWUS74-NPWMOB,,2022
MOB,2022-09-28 03:13,2022-09-29 09:18,2022-09-28 03:13,202209292300,GL,C,W,7,CAN,GMZ630,457.3597106933594,2022-09-29 09:18,,,,,False,,,,,,,202209280313-KMOB-WHUS74-MWWMOB,,2022
MOB,2022-09-28 03:13,2022-09-29 09:18,2022-09-28 03:13,202209292300,GL,C,W,7,CAN,GMZ635,132.9878387451172,2022-09-29 09:18,,,,,False,,,,,,,202209280313-KMOB-WHUS74-MWWMOB,,2022
MOB,2022-09-28 09:16,2022-09-28 23:00,2022-09-28 09:16,202209282300,WI,C,Y,12,CON,FLZ201,1153.5845947265625,2022-09-28 17:53,,,,,False,,,,,,,202209280916-KMOB-WWUS74-NPWMOB,,2022
MOB,2022-09-28 09:16,2022-09-28 23:00,2022-09-28 09:16,202209282300,WI,C,Y,12,CON,ALZ052,2830.578857421875,2022-09-28 17:53,,,,,False,,,,,,,202209280916-KMOB-WWUS74-NPWMOB,,2022
MOB,2022-09-28 09:16,2022-09-28 23:00,2022-09-28 09:16,202209282300,WI,C,Y,12,CON,MSZ075,1685.3409423828125,2022-09-28 17:53,,,,,False,,,,,,,202209280916-KMOB-WWUS74-NPWMOB,,2022
MOB,2022-09-28 09:16,2022-09-28 23:00,2022-09-28 09:16,202209282300,WI,C,Y,12,CON,ALZ051,2392.57177734375,2022-09-28 17:53,,,,,False,,,,,,,202209280916-KMOB-WWUS74-NPWMOB,,2022
MOB,2022-09-28 12:00,2022-09-29 23:00,2022-09-27 09:33,202210011100,RP,C,S,25,CON,FLZ202,577.638427734375,2022-09-29 17:01,,,,,False,,,,,,,202209270933-KMOB-WHUS44-CFWMOB,,2022
MOB,2022-09-28 14:00,2022-09-29 00:00,2022-09-27 09:50,202209290000,FW,C,W,6,CON,ALZ059,2470.26611328125,2022-09-28 20:10,,,,,False,,,,,,,202209270950-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-28 14:00,2022-09-29 00:00,2022-09-27 09:50,202209290000,FW,C,W,6,CON,MSZ078,1161.4884033203125,2022-09-28 20:10,,,,,False,,,,,,,202209270950-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-28 14:00,2022-09-29 00:00,2022-09-27 09:50,202209290000,FW,C,W,6,CON,ALZ261,1764.792724609375,2022-09-28 20:10,,,,,False,,,,,,,202209270950-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-28 14:00,2022-09-29 00:00,2022-09-27 09:50,202209290000,FW,C,W,6,CON,ALZ052,2830.578857421875,2022-09-28 20:10,,,,,False,,,,,,,202209270950-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-28 14:00,2022-09-29 00:00,2022-09-27 09:50,202209290000,FW,C,W,6,CON,FLZ202,577.638427734375,2022-09-28 20:10,,,,,False,,,,,,,202209270950-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-28 14:00,2022-09-29 00:00,2022-09-27 09:50,202209290000,FW,C,W,6,CON,FLZ201,1153.5845947265625,2022-09-28 20:10,,,,,False,,,,,,,202209270950-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-28 14:00,2022-09-29 00:00,2022-09-27 09:50,202209290000,FW,C,W,6,CON,ALZ054,2351.71875,2022-09-28 20:10,,,,,False,,,,,,,202209270950-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-28 14:00,2022-09-29 00:00,2022-09-27 09:50,202209290000,FW,C,W,6,CON,MSZ067,2108.64697265625,2022-09-28 20:10,,,,,False,,,,,,,202209270950-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-28 14:00,2022-09-29 00:00,2022-09-27 09:50,202209290000,FW,C,W,6,CON,ALZ055,2685.009765625,2022-09-28 20:10,,,,,False,,,,,,,202209270950-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-28 16:00,2022-09-27 09:50,2022-09-26 22:20,202209290000,FW,C,A,4,UPG,ALZ052,2830.578857421875,2022-09-27 09:50,,,,,False,,,,,,,202209262220-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-28 16:00,2022-09-27 09:50,2022-09-26 22:20,202209290000,FW,C,A,4,UPG,MSZ075,1685.34130859375,2022-09-27 09:50,,,,,False,,,,,,,202209262220-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-28 16:00,2022-09-27 09:50,2022-09-26 22:20,202209290000,FW,C,A,4,UPG,ALZ262,1553.9134521484375,2022-09-27 09:50,,,,,False,,,,,,,202209262220-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-28 16:00,2022-09-27 09:50,2022-09-26 22:20,202209290000,FW,C,A,4,UPG,ALZ054,2351.71875,2022-09-27 09:50,,,,,False,,,,,,,202209262220-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-28 16:00,2022-09-27 09:50,2022-09-26 22:20,202209290000,FW,C,A,4,UPG,ALZ058,1583.3193359375,2022-09-27 09:50,,,,,False,,,,,,,202209262220-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-28 16:00,2022-09-27 09:50,2022-09-26 22:20,202209290000,FW,C,A,4,UPG,ALZ264,2026.8341064453125,2022-09-27 09:50,,,,,False,,,,,,,202209262220-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 15:00,2022-09-29 08:46,2022-09-28 09:12,202209292300,FW,C,A,5,UPG,MSZ076,1863.0859375,2022-09-29 08:46,,,,,False,,,,,,,202209280912-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 15:00,2022-09-29 08:46,2022-09-28 09:12,202209292300,FW,C,A,5,UPG,ALZ051,2392.57177734375,2022-09-29 08:46,,,,,False,,,,,,,202209280912-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 15:00,2022-09-29 08:46,2022-09-28 09:12,202209292300,FW,C,A,5,UPG,FLZ204,366.255126953125,2022-09-29 08:46,,,,,False,,,,,,,202209280912-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 15:00,2022-09-29 08:46,2022-09-28 09:12,202209292300,FW,C,A,5,UPG,ALZ264,2026.8341064453125,2022-09-29 08:46,,,,,False,,,,,,,202209280912-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 15:00,2022-09-29 08:46,2022-09-28 09:12,202209292300,FW,C,A,5,UPG,FLZ203,2283.0341796875,2022-09-29 08:46,,,,,False,,,,,,,202209280912-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 15:00,2022-09-29 08:46,2022-09-28 09:12,202209292300,FW,C,A,5,UPG,ALZ052,2830.578857421875,2022-09-29 08:46,,,,,False,,,,,,,202209280912-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 15:00,2022-09-29 08:46,2022-09-28 09:12,202209292300,FW,C,A,5,UPG,ALZ054,2351.71875,2022-09-29 08:46,,,,,False,,,,,,,202209280912-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 15:00,2022-09-29 08:46,2022-09-28 09:12,202209292300,FW,C,A,5,UPG,ALZ060,2706.031494140625,2022-09-29 08:46,,,,,False,,,,,,,202209280912-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 15:00,2022-09-29 08:46,2022-09-28 09:12,202209292300,FW,C,A,5,UPG,MSZ075,1685.34130859375,2022-09-29 08:46,,,,,False,,,,,,,202209280912-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 15:00,2022-09-29 08:46,2022-09-28 09:12,202209292300,FW,C,A,5,UPG,ALZ055,2685.009765625,2022-09-29 08:46,,,,,False,,,,,,,202209280912-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 15:00,2022-09-29 08:46,2022-09-28 09:12,202209292300,FW,C,A,5,UPG,ALZ056,2210.0263671875,2022-09-29 08:46,,,,,False,,,,,,,202209280912-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 15:00,2022-09-29 08:46,2022-09-28 09:12,202209292300,FW,C,A,5,UPG,MSZ078,1161.4884033203125,2022-09-29 08:46,,,,,False,,,,,,,202209280912-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 15:00,2022-09-29 08:46,2022-09-28 09:12,202209292300,FW,C,A,5,UPG,ALZ266,479.1441650390625,2022-09-29 08:46,,,,,False,,,,,,,202209280912-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 16:00,2022-09-29 23:00,2022-09-29 08:46,202209292300,FW,C,W,7,CON,MSZ067,2108.64697265625,2022-09-29 10:30,,,,,False,,,,,,,202209290846-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 16:00,2022-09-29 23:00,2022-09-29 08:46,202209292300,FW,C,W,7,CON,ALZ055,2685.009765625,2022-09-29 10:30,,,,,False,,,,,,,202209290846-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 16:00,2022-09-29 23:00,2022-09-29 08:46,202209292300,FW,C,W,7,CON,ALZ261,1764.792724609375,2022-09-29 10:30,,,,,False,,,,,,,202209290846-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 16:00,2022-09-29 23:00,2022-09-29 08:46,202209292300,FW,C,W,7,CON,FLZ202,577.638427734375,2022-09-29 10:30,,,,,False,,,,,,,202209290846-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 16:00,2022-09-29 23:00,2022-09-29 08:46,202209292300,FW,C,W,7,CON,ALZ056,2210.0263671875,2022-09-29 10:30,,,,,False,,,,,,,202209290846-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 16:00,2022-09-29 23:00,2022-09-29 08:46,202209292300,FW,C,W,7,CON,ALZ057,2016.2894287109375,2022-09-29 10:30,,,,,False,,,,,,,202209290846-KMOB-WWUS84-RFWMOB,,2022
MOB,2022-09-29 16:00,2022-09-29 23:00,2022-09-29 08:46,202209292300,FW,C,W,7,CON,MSZ076,1863.0859375,2022-09-29 10:30,,,,,False,,,,,,,202209290846-KMOB-WWUS84-RFWMOB,,2022
VEF,2022-09-29 19:36,2022-09-29 20:10,2022-09-29 19:36,202209292030,DS,C,W,37,CAN,AZC015,34890.7890625,2022-09-29 20:10,,,,,False,,,,,,,202209291936-KVEF-WWUS55-DSWVEF,BKP,2022
ABQ,2022-09-28 18:39,2022-09-28 22:00,2022-09-28 18:39,202209282200,FA,C,Y,701,NEW,NMC033,5006.65234375,2022-09-28 18:39,00000,N,ER,OO,False,,,,,,,202209281839-KABQ-WGUS85-FLSABQ,Guyer,2022
APX,2022-09-29 04:00,2022-09-28 06:46,2022-09-27 19:21,202209291300,FZ,C,A,1,UPG,MIZ027,1475.066650390625,2022-09-28 06:46,,,,,False,,,,,,,202209271921-KAPX-WWUS73-NPWAPX,FEF,2022
CHS,2022-09-27 15:12,2022-09-28 15:16,2022-09-27 15:12,202210181512,SS,C,A,1009,UPG,GAZ119,564.4234619140625,2022-09-28 15:16,,,,,False,,,,,,,202209271512-KCHS-WTUS82-TCVCHS,,2022
